CEP,Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude
1505000,13,Tenko Restaurante,https://restaurantetenko.pedzap.com.br/webapp/globais/home/SCHEWA,ChIJKxiyUahZzpQRfFShyc8G7Js,"R. dos Estudantes, 144 - Liberdade, São Paulo - SP, 01505-000",São Paulo,SP,+55 11 3209-8700,4.5,783,-23.5556166,-46.6337942
1505001,1,Deigo,http://www.instagram.com/restaurantedeigo/,ChIJf9LLXqhZzpQRrZVpgBnJElc,"Praça Almeida Júnior, 25 - Liberdade, São Paulo - SP, 01510-010",São Paulo,SP,+55 11 3207-0317,4.6,494,-23.5559793,-46.6339319
1505001,6,Sushi Lika,https://www.facebook.com/pages/Sushi-Lika/196153150413474,ChIJu5kz-r9kzpQR8eHthm8zr8E,"R. dos Estudantes, 152 - Liberdade, São Paulo - SP, 08142-700",São Paulo,SP,+55 11 3207-7435,4.6,1229,-23.555574999999997,-46.633751
1505001,7,清雅园Qing ya yuan,,ChIJd2KxM41ZzpQRxGuDnUQCaVw,"R. dos Estudantes, 184 - Liberdade, São Paulo - SP, 01505-000",São Paulo,SP,,4.1,9,-23.5555602,-46.6334337
1505001,10,Bar e Restaurante Do Açaí,,ChIJ5ex6talZzpQR6Xu76_0dGMM,"R. Conselheiro Furtado, 212 - Liberdade, São Paulo - SP, 01511-000",São Paulo,SP,+55 11 5461-5201,4.2,52,-23.5547731,-46.633276099999996
1506020,7,kyoto café & restaurant,,ChIJicKqRVNZzpQRo-JnkjtT-og,"R. Thomaz Gonzaga, 45B - Liberdade, São Paulo - SP, 01506-020",São Paulo,SP,+55 11 3280-2954,4.4,1187,-23.5576817,-46.636256499999995
1506030,3,Restaurante Migá,http://www.instagram.com/restaurantemiga,ChIJw1-7j6hZzpQRD_BSC9vF9_k,"Rua Américo de Campos, 128 - Liberdade, São Paulo - SP, 01506-010",São Paulo,SP,+55 11 3271-1461,4.6,1026,-23.5571931,-46.63465
1506030,5,Wanri Oriental,,ChIJcavYmqhZzpQRJ0qS6u7dlzs,"R. Galvão Bueno, 205 - Liberdade, São Paulo - SP, 01506-000",São Paulo,SP,+55 11 3209-3092,4.5,1391,-23.557444999999998,-46.6349527
1506030,8,RESTAURANTE DABOK - LIBERDADE,,ChIJM6KaTHhZzpQRPWuZJCUS098,"Rua Américo de Campos, 92 - Liberdade, São Paulo - SP, 01506-010",São Paulo,SP,+55 11 3399-3155,4.2,192,-23.5572278,-46.6349143
1506030,9,"Dōzo - Comida boa, beisebol e histórias",,ChIJK_HW3BpfzpQRUCUDoXT8Urs,"Rua Américo de Campos, 76 - Liberdade, São Paulo - SP, 01506-010",São Paulo,SP,+55 11 95775-4522,4.9,185,-23.5572201,-46.6349948
1506030,14,Bento Abe Bar e Lanches,,ChIJP3GPsKdZzpQRFqT1GUfpXXc,"R. da Glória, 621 - Liberdade, São Paulo - SP, 01510-001",São Paulo,SP,+55 11 3208-2972,4.8,199,-23.5587487,-46.6339025
1508010,5,Casa 212,https://www.instagram.com/casa212.liber/,ChIJfVFvgUJZzpQRLJb_sUciNMU,"R. Fagundes, 212 - Liberdade, São Paulo - SP, 01508-030",São Paulo,SP,+55 11 3275-0040,4.8,174,-23.559922399999998,-46.635565899999996
1508010,6,Broto de Primavera,,ChIJq50AnaZZzpQRyzKQtAmr6cU,"R São Joaquim, 295 - Liberdade, São Paulo - SP, 01508-001",São Paulo,SP,+55 11 99755-4220,4.6,360,-23.561493,-46.6358562
1508010,11,JS Restaurante Lanchonete,,ChIJ4xDcsKVZzpQRPhz4kPN91gE,"Av. da Liberdade, 957 - Liberdade, São Paulo - SP, 01503-001",São Paulo,SP,,5,6,-23.560975799999998,-46.6383266
